CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
5040503283,5.0405E+12,1,529
5040503283,5.0405E+12,2,485
5040503283,5.0405E+12,3,889
5040503283,5.0405E+12,4,877
5040503283,5.0405E+12,5,649
5040503283,5.0405E+12,6,273
5040503283,5.0405E+12,7,30
5040503283,5.0405E+12,8,159
5040503283,5.0405E+12,9,334
5040503283,5.0405E+12,10,562
5040503283,5.0405E+12,11,617
5040503283,5.0405E+12,12,922
5040503283,5.0405E+12,13,220
5040503283,5.0405E+12,14,784
5050203297,5.0502E+12,1,649
5050203297,5.0502E+12,2,502
5050203297,5.0502E+12,3,214
5050203297,5.0502E+12,4,620
5050203297,5.0502E+12,5,921
5050203297,5.0502E+12,6,620
5050203297,5.0502E+12,7,948
5050203297,5.0502E+12,8,225
5050203297,5.0502E+12,9,423
5050203297,5.0502E+12,10,826
5050203297,5.0502E+12,11,414
5050203297,5.0502E+12,12,386
5050203297,5.0502E+12,13,823
5050203297,5.0502E+12,14,870
5050203297,5.0502E+12,15,72
5050203297,5.0502E+12,16,714
5050203297,5.0502E+12,17,946
5050203314,5.0502E+12,1,395
5050203314,5.0502E+12,2,634
5050203314,5.0502E+12,3,90
5050203314,5.0502E+12,4,390
5050203314,5.0502E+12,5,498
5050203314,5.0502E+12,6,426
5050203314,5.0502E+12,7,963
5050203314,5.0502E+12,8,945
5050203314,5.0502E+12,9,988
5050203314,5.0502E+12,10,375
5050203314,5.0502E+12,11,17
5050203314,5.0502E+12,12,299
5050203314,5.0502E+12,13,355
5050203314,5.0502E+12,14,534
5050203314,5.0502E+12,15,347
5070203329,5.0702E+12,1,613
5070203329,5.0702E+12,2,316
5070203329,5.0702E+12,3,969
5070203329,5.0702E+12,4,612
5070203329,5.0702E+12,5,865
5070203329,5.0702E+12,6,156
5070203329,5.0702E+12,7,436
5070203329,5.0702E+12,8,870
5070203329,5.0702E+12,9,232
5070203329,5.0702E+12,10,400
5070203329,5.0702E+12,11,513
5070203329,5.0702E+12,12,913
5070203329,5.0702E+12,13,554
5070203329,5.0702E+12,14,491
5070203329,5.0702E+12,15,718
5070203329,5.0702E+12,16,575
5070203345,5.0702E+12,1,299
5070203345,5.0702E+12,2,701
5070203345,5.0702E+12,3,211
5080103348,5.0801E+12,1,602
5080103348,5.0801E+12,2,51
5080103348,5.0801E+12,3,737
5080103348,5.0801E+12,4,386
5080103348,5.0801E+12,5,215
5080103348,5.0801E+12,6,854
5080103348,5.0801E+12,7,654
5080103348,5.0801E+12,8,954
5080103348,5.0801E+12,9,986
5080103348,5.0801E+12,10,524
5080103348,5.0801E+12,11,179
5080103348,5.0801E+12,12,836
5080103348,5.0801E+12,13,727
5080103348,5.0801E+12,14,780
5080103348,5.0801E+12,15,106
5080103348,5.0801E+12,16,175
5080103348,5.0801E+12,17,564
5080103348,5.0801E+12,18,522
5080203366,5.0802E+12,1,20
5080203366,5.0802E+12,2,785
5080203366,5.0802E+12,3,952
5080203366,5.0802E+12,4,203
5080203366,5.0802E+12,5,956
5080203366,5.0802E+12,6,92
5080203366,5.0802E+12,7,936
5080203366,5.0802E+12,8,735
5080203366,5.0802E+12,9,712
5080203366,5.0802E+12,10,54
5080203366,5.0802E+12,11,407
5080203366,5.0802E+12,12,678
5080203366,5.0802E+12,13,35
5080203366,5.0802E+12,14,210
5080203366,5.0802E+12,15,393
5080203366,5.0802E+12,16,370
5080203366,5.0802E+12,17,12
5090103383,5.0901E+12,1,87
5090103383,5.0901E+12,2,864
5090103383,5.0901E+12,3,695
5090103383,5.0901E+12,4,328
5090103383,5.0901E+12,5,243
5090103383,5.0901E+12,6,768
5090103383,5.0901E+12,7,290
5090103383,5.0901E+12,8,604
5090103391,5.0901E+12,1,535
5090103391,5.0901E+12,2,914
5090103391,5.0901E+12,3,412
5090203394,5.0902E+12,1,174
5090203394,5.0902E+12,2,581
5090203394,5.0902E+12,3,426
5090203394,5.0902E+12,4,897
5090203394,5.0902E+12,5,227
5090203394,5.0902E+12,6,54
5090203394,5.0902E+12,7,139
5090203394,5.0902E+12,8,777
5090203394,5.0902E+12,9,341
5090203394,5.0902E+12,10,397
5090203394,5.0902E+12,11,397
5090203394,5.0902E+12,12,965
5090203394,5.0902E+12,13,167
5090203394,5.0902E+12,14,765
5090203394,5.0902E+12,15,230
5090203394,5.0902E+12,16,392
5090203410,5.0902E+12,1,128
5090203410,5.0902E+12,2,506
5090203410,5.0902E+12,3,891
5090203410,5.0902E+12,4,545
5090203410,5.0902E+12,5,623
5090203410,5.0902E+12,6,746
5090203410,5.0902E+12,7,126
5090203410,5.0902E+12,8,919
5090203410,5.0902E+12,9,967
5090203410,5.0902E+12,10,207
5090203410,5.0902E+12,11,690
5090203410,5.0902E+12,12,291
5090203410,5.0902E+12,13,953
5090203410,5.0902E+12,14,393
5090203410,5.0902E+12,15,864
5100103425,5.1001E+12,1,447
5100103425,5.1001E+12,2,228
5100103425,5.1001E+12,3,962
5100103425,5.1001E+12,4,195
5100103425,5.1001E+12,5,247
5100103425,5.1001E+12,6,456
5100103425,5.1001E+12,7,385
5100103425,5.1001E+12,8,101
5100103425,5.1001E+12,9,217
5100103425,5.1001E+12,10,134
5100103425,5.1001E+12,11,712
5100103425,5.1001E+12,12,287
5100103425,5.1001E+12,13,19
5110103438,5.1101E+12,1,819
5110103438,5.1101E+12,2,349
5110103438,5.1101E+12,3,690
5110103438,5.1101E+12,4,18
5110103438,5.1101E+12,5,31
5110103438,5.1101E+12,6,308
5110103438,5.1101E+12,7,408
5110103438,5.1101E+12,8,90
5110103438,5.1101E+12,9,489
5110103438,5.1101E+12,10,959
5110103438,5.1101E+12,11,187
5110103438,5.1101E+12,12,107
5110103438,5.1101E+12,13,161
5110103438,5.1101E+12,14,411
5110103438,5.1101E+12,15,832
5110103438,5.1101E+12,16,883
5110103438,5.1101E+12,17,112
5110103438,5.1101E+12,18,178
5110103438,5.1101E+12,19,342
5110103438,5.1101E+12,20,648
5110203458,5.1102E+12,1,694
5110203458,5.1102E+12,2,185
5110203458,5.1102E+12,3,191
5110203458,5.1102E+12,4,940
5110203458,5.1102E+12,5,239
5110203458,5.1102E+12,6,619
5110203458,5.1102E+12,7,700
5110203458,5.1102E+12,8,463
5110203458,5.1102E+12,9,321
5110203458,5.1102E+12,10,90
5110203458,5.1102E+12,11,211
5110203458,5.1102E+12,12,76
5110203458,5.1102E+12,13,366
5110203471,5.1102E+12,1,65
5110203471,5.1102E+12,2,648
5110203471,5.1102E+12,3,499
5110203471,5.1102E+12,4,180
5110203471,5.1102E+12,5,720
5110303476,5.1103E+12,1,639
5110303476,5.1103E+12,2,748
5110303476,5.1103E+12,3,8
5110303476,5.1103E+12,4,674
5110303476,5.1103E+12,5,893
5110303476,5.1103E+12,6,374
5110303476,5.1103E+12,7,288
5110303476,5.1103E+12,8,770
5110303476,5.1103E+12,9,718
5110303476,5.1103E+12,10,109
5110303476,5.1103E+12,11,349
5110303476,5.1103E+12,12,428
5110303476,5.1103E+12,13,237
5110303476,5.1103E+12,14,398
5110303476,5.1103E+12,15,78
5110303476,5.1103E+12,16,216
5110303476,5.1103E+12,17,614
5110303476,5.1103E+12,18,542
5110303494,5.1103E+12,1,868
5110303494,5.1103E+12,2,822
5110303494,5.1103E+12,3,683
5110303494,5.1103E+12,4,351
5110303494,5.1103E+12,5,616
5110303494,5.1103E+12,6,56
5110303494,5.1103E+12,7,95
5110303494,5.1103E+12,8,55
5110303494,5.1103E+12,9,324
5110303494,5.1103E+12,10,824
5110303494,5.1103E+12,11,38
5110303494,5.1103E+12,12,966
5110303494,5.1103E+12,13,108
5110303494,5.1103E+12,14,635
5120103508,5.1201E+12,1,499
5120103508,5.1201E+12,2,317
5120103508,5.1201E+12,3,581
5120103508,5.1201E+12,4,943
5120103508,5.1201E+12,5,664
5120103508,5.1201E+12,6,434
5120103508,5.1201E+12,7,659
5120103508,5.1201E+12,8,534
5120103508,5.1201E+12,9,304
5120103508,5.1201E+12,10,545
5120103508,5.1201E+12,11,798
5120103508,5.1201E+12,12,891
5120103508,5.1201E+12,13,655
5120103508,5.1201E+12,14,606
5120203522,5.1202E+12,1,300
5120203522,5.1202E+12,2,799
5120203522,5.1202E+12,3,563
5120203522,5.1202E+12,4,653
5120203522,5.1202E+12,5,652
5120203522,5.1202E+12,6,125
5120203522,5.1202E+12,7,598
5120203522,5.1202E+12,8,454
5120203522,5.1202E+12,9,338
5120203522,5.1202E+12,10,993
5120203522,5.1202E+12,11,362
5120203522,5.1202E+12,12,813
5120203522,5.1202E+12,13,675
5120203522,5.1202E+12,14,949
5120203536,5.1202E+12,1,853
5120303537,5.1203E+12,1,678
5120303537,5.1203E+12,2,867
5120303537,5.1203E+12,3,2
5120303537,5.1203E+12,4,591
5120303537,5.1203E+12,5,630
5120303542,5.1203E+12,1,306
5120303542,5.1203E+12,2,903
5120303542,5.1203E+12,3,755
5120303542,5.1203E+12,4,778
5120303542,5.1203E+12,5,836
5120303542,5.1203E+12,6,396
5120303542,5.1203E+12,7,529
5120303542,5.1203E+12,8,769
5120303542,5.1203E+12,9,897
5120303542,5.1203E+12,10,891
5120303542,5.1203E+12,11,837
5120303542,5.1203E+12,12,916
5120303542,5.1203E+12,13,75
5120303542,5.1203E+12,14,261
5120303542,5.1203E+12,15,93
5130103557,5.1301E+12,1,267
5130103557,5.1301E+12,2,421
5130103557,5.1301E+12,3,777
5130103557,5.1301E+12,4,681
5130103557,5.1301E+12,5,472
5130103557,5.1301E+12,6,97
5130103557,5.1301E+12,7,517
5130103557,5.1301E+12,8,706
5130103557,5.1301E+12,9,787
5130103557,5.1301E+12,10,247
5130103557,5.1301E+12,11,655
5130103557,5.1301E+12,12,966
5130103557,5.1301E+12,13,820
5130103570,5.1301E+12,1,809
5130103570,5.1301E+12,2,142
5130103570,5.1301E+12,3,115
5130203573,5.1302E+12,1,455
5130203573,5.1302E+12,2,936
5130203573,5.1302E+12,3,554
5130203573,5.1302E+12,4,32
5130203573,5.1302E+12,5,300
5130203573,5.1302E+12,6,217
5130203573,5.1302E+12,7,23
5130203573,5.1302E+12,8,159
5130203573,5.1302E+12,9,721
5130203573,5.1302E+12,10,903
5130203583,5.1302E+12,1,207
5130203583,5.1302E+12,2,784
5130203583,5.1302E+12,3,690
5130203583,5.1302E+12,4,251
5130203583,5.1302E+12,5,48
5130203583,5.1302E+12,6,748
5130203583,5.1302E+12,7,651
5130203583,5.1302E+12,8,543
5130203583,5.1302E+12,9,103
5130203583,5.1302E+12,10,362
5130203583,5.1302E+12,11,86
5130203583,5.1302E+12,12,2
5130203583,5.1302E+12,13,65
5130203583,5.1302E+12,14,847
5140103597,5.1401E+12,1,13
5140103597,5.1401E+12,2,679
5140103597,5.1401E+12,3,591
5140103597,5.1401E+12,4,854
5140103597,5.1401E+12,5,733
5150103602,5.1501E+12,1,765
5150103603,5.1501E+12,1,392
5150103603,5.1501E+12,2,530
5150103603,5.1501E+12,3,516
5150103603,5.1501E+12,4,458
5160103607,5.1601E+12,1,403
5160103607,5.1601E+12,2,995
5160103607,5.1601E+12,3,85
5160103607,5.1601E+12,4,573
5160103607,5.1601E+12,5,778
5160103612,5.1601E+12,1,269
5160103612,5.1601E+12,2,678
5160103612,5.1601E+12,3,737
5160103612,5.1601E+12,4,408
5160103612,5.1601E+12,5,874
5160103612,5.1601E+12,6,939
5160103618,5.1601E+12,1,116
5160103618,5.1601E+12,2,614
5160103618,5.1601E+12,3,863
5160103618,5.1601E+12,4,484
5160103618,5.1601E+12,5,695
5160103618,5.1601E+12,6,639
5160103618,5.1601E+12,7,165
5160103618,5.1601E+12,8,38
5160103618,5.1601E+12,9,787
5160103618,5.1601E+12,10,454
5160103618,5.1601E+12,11,975
5160103618,5.1601E+12,12,35
5160103618,5.1601E+12,13,554
5160103618,5.1601E+12,14,916
5160103618,5.1601E+12,15,441
5160103618,5.1601E+12,16,62
5160103618,5.1601E+12,17,450
5160103618,5.1601E+12,18,285
5160103618,5.1601E+12,19,733
5160103618,5.1601E+12,20,791
6020103638,6.0201E+12,1,134
6020103638,6.0201E+12,2,754
6020103638,6.0201E+12,3,859
6020103638,6.0201E+12,4,303
6020103638,6.0201E+12,5,969
6020103638,6.0201E+12,6,507
6020103638,6.0201E+12,7,1
6020103638,6.0201E+12,8,63
6020103638,6.0201E+12,9,24
6020103638,6.0201E+12,10,670
6020103648,6.0201E+12,1,107
6020103648,6.0201E+12,2,936
6020103648,6.0201E+12,3,121
6020103648,6.0201E+12,4,198
6020103648,6.0201E+12,5,226
6020103648,6.0201E+12,6,825
6030103654,6.0301E+12,1,657
6030103654,6.0301E+12,2,38
6030103654,6.0301E+12,3,760
6030103654,6.0301E+12,4,911
6030103654,6.0301E+12,5,275
6030103654,6.0301E+12,6,334
6030103654,6.0301E+12,7,260
6030103654,6.0301E+12,8,723
6030103654,6.0301E+12,9,912
6030103654,6.0301E+12,10,73
6030103654,6.0301E+12,11,323
6030103665,6.0301E+12,1,559
6030103665,6.0301E+12,2,380
6030103665,6.0301E+12,3,727
6030103665,6.0301E+12,4,129
6030103665,6.0301E+12,5,163
6030103665,6.0301E+12,6,589
6030103665,6.0301E+12,7,168
6030103665,6.0301E+12,8,367
6030103665,6.0301E+12,9,515
6030103665,6.0301E+12,10,667
6030103665,6.0301E+12,11,761
6030103665,6.0301E+12,12,232
6030103665,6.0301E+12,13,348
6030103665,6.0301E+12,14,537
6030103665,6.0301E+12,15,619
6030103665,6.0301E+12,16,10
6030103665,6.0301E+12,17,984
6030103665,6.0301E+12,18,30
6030103683,6.0301E+12,1,719
6030103683,6.0301E+12,2,809
6030103683,6.0301E+12,3,157
6030103683,6.0301E+12,4,795
6030103683,6.0301E+12,5,323
6030103683,6.0301E+12,6,424
6030103683,6.0301E+12,7,499
6030103683,6.0301E+12,8,877
6030103683,6.0301E+12,9,708
6030103683,6.0301E+12,10,787
6030103683,6.0301E+12,11,691
6030103683,6.0301E+12,12,841
6030103683,6.0301E+12,13,181
6030203696,6.0302E+12,1,823
6030203696,6.0302E+12,2,213
6030203696,6.0302E+12,3,342
6030203696,6.0302E+12,4,903
6030203696,6.0302E+12,5,810
6030203696,6.0302E+12,6,158
6030203696,6.0302E+12,7,652
6030203696,6.0302E+12,8,444
6030203696,6.0302E+12,9,466
6030203696,6.0302E+12,10,276
6030203696,6.0302E+12,11,824
6030203696,6.0302E+12,12,961
6030203696,6.0302E+12,13,177
6030203696,6.0302E+12,14,171
6030203696,6.0302E+12,15,427
6030203696,6.0302E+12,16,724
6030203696,6.0302E+12,17,49
6030203696,6.0302E+12,18,312
6030203696,6.0302E+12,19,165
6030203715,6.0302E+12,1,582
6030203715,6.0302E+12,2,798
6030203717,6.0302E+12,1,74
6030203717,6.0302E+12,2,67
6030203717,6.0302E+12,3,76
6030203717,6.0302E+12,4,129
6030203717,6.0302E+12,5,438
6030203717,6.0302E+12,6,811
6030203717,6.0302E+12,7,943
6030203717,6.0302E+12,8,84
6030203717,6.0302E+12,9,361
6030203717,6.0302E+12,10,176
6030203717,6.0302E+12,11,925
6030203717,6.0302E+12,12,378
6030203717,6.0302E+12,13,968
6030203717,6.0302E+12,14,374
6030203717,6.0302E+12,15,65
6030203717,6.0302E+12,16,582
6030203717,6.0302E+12,17,410
6030203717,6.0302E+12,18,382
6030203717,6.0302E+12,19,696
6030203717,6.0302E+12,20,861
6030303737,6.0303E+12,1,650
6030303737,6.0303E+12,2,388
6030303737,6.0303E+12,3,9
6030303737,6.0303E+12,4,992
6030303737,6.0303E+12,5,964
6030303737,6.0303E+12,6,736
6030303737,6.0303E+12,7,177
6030303737,6.0303E+12,8,269
6030303737,6.0303E+12,9,342
6030303737,6.0303E+12,10,355
6030303737,6.0303E+12,11,100
6030303737,6.0303E+12,12,457
6030303737,6.0303E+12,13,853
6030303737,6.0303E+12,14,154
6030303737,6.0303E+12,15,828
6030303737,6.0303E+12,16,421
6030303737,6.0303E+12,17,624
6030303737,6.0303E+12,18,145
6030303737,6.0303E+12,19,391
6030303756,6.0303E+12,1,807
6030303756,6.0303E+12,2,562
6030303756,6.0303E+12,3,19
6030303756,6.0303E+12,4,768
6030303756,6.0303E+12,5,359
6030303756,6.0303E+12,6,241
6030303756,6.0303E+12,7,846
6030303756,6.0303E+12,8,188
6030303756,6.0303E+12,9,469
6030303756,6.0303E+12,10,251
6030303756,6.0303E+12,11,834
6030303756,6.0303E+12,12,111
6030303756,6.0303E+12,13,594
6030303756,6.0303E+12,14,282
6030303756,6.0303E+12,15,753
6030303756,6.0303E+12,16,758
6030303756,6.0303E+12,17,604
6030303756,6.0303E+12,18,791
6030303756,6.0303E+12,19,488
6040203775,6.0402E+12,1,287
6050103776,6.0501E+12,1,879
6050103776,6.0501E+12,2,254
6050103776,6.0501E+12,3,501
6050103776,6.0501E+12,4,38
6050103776,6.0501E+12,5,437
6050103776,6.0501E+12,6,259
6050103776,6.0501E+12,7,727
6050103776,6.0501E+12,8,891
6050103776,6.0501E+12,9,437
6050203785,6.0502E+12,1,821
6050203785,6.0502E+12,2,265
6050203785,6.0502E+12,3,640
6050203785,6.0502E+12,4,281
6050203785,6.0502E+12,5,557
6050203785,6.0502E+12,6,581
6050203785,6.0502E+12,7,568
6050203785,6.0502E+12,8,56
6050203785,6.0502E+12,9,538
6050203785,6.0502E+12,10,556
6050203785,6.0502E+12,11,468
6050203785,6.0502E+12,12,30
6060103797,6.0601E+12,1,373
6060103797,6.0601E+12,2,231
6060103797,6.0601E+12,3,226
6060103797,6.0601E+12,4,314
6060103797,6.0601E+12,5,8
6060103797,6.0601E+12,6,726
6060103797,6.0601E+12,7,627
7010103804,7.0101E+12,1,663
7010103804,7.0101E+12,2,846
7010103804,7.0101E+12,3,554
7010103804,7.0101E+12,4,641
7010103804,7.0101E+12,5,404
7010103804,7.0101E+12,6,911
7010103804,7.0101E+12,7,665
7010103804,7.0101E+12,8,50
7010103804,7.0101E+12,9,120
7010103804,7.0101E+12,10,591
7010103804,7.0101E+12,11,933
7010103804,7.0101E+12,12,57
7010103804,7.0101E+12,13,698
7010103817,7.0101E+12,1,633
7010103817,7.0101E+12,2,582
7010103817,7.0101E+12,3,262
7010103817,7.0101E+12,4,268
7010103817,7.0101E+12,5,278
7010103817,7.0101E+12,6,41
7010103817,7.0101E+12,7,775
7010103817,7.0101E+12,8,651
7010103817,7.0101E+12,9,496
7010103817,7.0101E+12,10,763
7010103817,7.0101E+12,11,86
7010103817,7.0101E+12,12,780
7010103817,7.0101E+12,13,171
7010103817,7.0101E+12,14,628
7010103817,7.0101E+12,15,323
7010103817,7.0101E+12,16,199
7010103817,7.0101E+12,17,30
7010103817,7.0101E+12,18,943
7010103817,7.0101E+12,19,206
7010103817,7.0101E+12,20,523
7010203837,7.0102E+12,1,929
7010203837,7.0102E+12,2,86
7010203837,7.0102E+12,3,256
7010203837,7.0102E+12,4,259
7010203841,7.0102E+12,1,178
7010203841,7.0102E+12,2,930
7010203841,7.0102E+12,3,708
7010203841,7.0102E+12,4,432
7010203841,7.0102E+12,5,823
7010203841,7.0102E+12,6,36
7010303847,7.0103E+12,1,195
7010303847,7.0103E+12,2,719
7010303847,7.0103E+12,3,627
7010303847,7.0103E+12,4,198
7010303847,7.0103E+12,5,751
7010303847,7.0103E+12,6,53
7010303847,7.0103E+12,7,210
7010303847,7.0103E+12,8,673
7010303847,7.0103E+12,9,110
7010303847,7.0103E+12,10,220
7010303847,7.0103E+12,11,788
7010303847,7.0103E+12,12,815
7010303847,7.0103E+12,13,287
7010403860,7.0104E+12,1,672
7010403860,7.0104E+12,2,442
7010403860,7.0104E+12,3,485
7010403860,7.0104E+12,4,91
7010403860,7.0104E+12,5,951
7010403865,7.0104E+12,1,219
7010403865,7.0104E+12,2,725
7010403865,7.0104E+12,3,353
7010403865,7.0104E+12,4,41
7010403865,7.0104E+12,5,326
7010403865,7.0104E+12,6,213
7010403865,7.0104E+12,7,530
7010403865,7.0104E+12,8,247
7010403873,7.0104E+12,1,913
7010403873,7.0104E+12,2,933
7010403873,7.0104E+12,3,110
7010403873,7.0104E+12,4,739
7010403873,7.0104E+12,5,954
7010403873,7.0104E+12,6,241
7010403873,7.0104E+12,7,613
7020203880,7.0202E+12,1,839
7020203880,7.0202E+12,2,261
7020203880,7.0202E+12,3,837
7020203880,7.0202E+12,4,507
7020203880,7.0202E+12,5,248
7020203880,7.0202E+12,6,559
7020203880,7.0202E+12,7,893
7020203880,7.0202E+12,8,457
7020203880,7.0202E+12,9,852
7020203880,7.0202E+12,10,294
7020203880,7.0202E+12,11,469
7020203880,7.0202E+12,12,377
7020203880,7.0202E+12,13,522
7020203880,7.0202E+12,14,744
7020203880,7.0202E+12,15,991
7030203895,7.0302E+12,1,87
7030203895,7.0302E+12,2,498
7030203895,7.0302E+12,3,633
7030203895,7.0302E+12,4,64
7030203895,7.0302E+12,5,527
7030203895,7.0302E+12,6,500
7030203895,7.0302E+12,7,955
7030203895,7.0302E+12,8,696
7030203895,7.0302E+12,9,162
7030203895,7.0302E+12,10,654
7030203895,7.0302E+12,11,344
7030203895,7.0302E+12,12,426
7030203895,7.0302E+12,13,834
7030203895,7.0302E+12,14,203
7030203895,7.0302E+12,15,323
7030203895,7.0302E+12,16,581
7030203895,7.0302E+12,17,294
7030203895,7.0302E+12,18,800
7030203913,7.0302E+12,1,479
7030203913,7.0302E+12,2,1
7030203913,7.0302E+12,3,741
7030203913,7.0302E+12,4,409
7030203913,7.0302E+12,5,293
7030203913,7.0302E+12,6,873
7030203913,7.0302E+12,7,986
7030203913,7.0302E+12,8,910
7030203913,7.0302E+12,9,987
7030203913,7.0302E+12,10,573
7030203913,7.0302E+12,11,600
7030203913,7.0302E+12,12,317
7030203913,7.0302E+12,13,250
7030203926,7.0302E+12,1,646
7030203926,7.0302E+12,2,209
7030203926,7.0302E+12,3,302
7030203926,7.0302E+12,4,397
7030203926,7.0302E+12,5,616
7030203926,7.0302E+12,6,362
7030303932,7.0303E+12,1,167
7030303932,7.0303E+12,2,292
7030303932,7.0303E+12,3,279
7030303932,7.0303E+12,4,632
7030303932,7.0303E+12,5,954
7030303932,7.0303E+12,6,795
7030303932,7.0303E+12,7,182
7030303932,7.0303E+12,8,844
7030303932,7.0303E+12,9,968
7030303932,7.0303E+12,10,211
7030303932,7.0303E+12,11,117
7030303943,7.0303E+12,1,220
7030303943,7.0303E+12,2,35
7030303943,7.0303E+12,3,385
7030303943,7.0303E+12,4,243
7030303943,7.0303E+12,5,143
7030303943,7.0303E+12,6,42
7030303943,7.0303E+12,7,563
7030303943,7.0303E+12,8,179
7030303943,7.0303E+12,9,13
7030303943,7.0303E+12,10,576
7030303943,7.0303E+12,11,20
7030303943,7.0303E+12,12,291
7030303943,7.0303E+12,13,803
7030303943,7.0303E+12,14,494
7030303943,7.0303E+12,15,265
7030303943,7.0303E+12,16,732
7040103959,7.0401E+12,1,457
7040103959,7.0401E+12,2,571
7040103959,7.0401E+12,3,458
7040103959,7.0401E+12,4,129
7040103959,7.0401E+12,5,8
7040103959,7.0401E+12,6,324
7040103959,7.0401E+12,7,583
7040103959,7.0401E+12,8,637
7040103959,7.0401E+12,9,71
7040203968,7.0402E+12,1,566
7040203968,7.0402E+12,2,832
7040203968,7.0402E+12,3,889
7040203968,7.0402E+12,4,619
7040203968,7.0402E+12,5,433
7040203968,7.0402E+12,6,844
7040203968,7.0402E+12,7,935
7040203968,7.0402E+12,8,459
7040203976,7.0402E+12,1,626
7040203976,7.0402E+12,2,505
7040203976,7.0402E+12,3,132
7040203976,7.0402E+12,4,269
7040203976,7.0402E+12,5,151
7040203976,7.0402E+12,6,786
7040203976,7.0402E+12,7,492
7040203976,7.0402E+12,8,692
7040203976,7.0402E+12,9,971
7040203976,7.0402E+12,10,178
7040203976,7.0402E+12,11,222
7040203976,7.0402E+12,12,885
7040203976,7.0402E+12,13,838
7040203976,7.0402E+12,14,102
7040203976,7.0402E+12,15,358
7040203976,7.0402E+12,16,948
7040203976,7.0402E+12,17,538
7040203976,7.0402E+12,18,949
7040203976,7.0402E+12,19,980
7040203976,7.0402E+12,20,374
7040203996,7.0402E+12,1,298
7040203996,7.0402E+12,2,895
7040203996,7.0402E+12,3,215
7040203996,7.0402E+12,4,304
7040203996,7.0402E+12,5,358
7040203996,7.0402E+12,6,733
7040203996,7.0402E+12,7,158
7040203996,7.0402E+12,8,660
7040203996,7.0402E+12,9,420
7040203996,7.0402E+12,10,24
7040203996,7.0402E+12,11,678
7040203996,7.0402E+12,12,607
7040203996,7.0402E+12,13,378
7040203996,7.0402E+12,14,228
7040203996,7.0402E+12,15,563
7040203996,7.0402E+12,16,99
7040203996,7.0402E+12,17,167
7040203996,7.0402E+12,18,738
7040203996,7.0402E+12,19,419
7040204015,7.0402E+12,1,731
7040204015,7.0402E+12,2,166
7040204015,7.0402E+12,3,318
7040204015,7.0402E+12,4,502
7040204015,7.0402E+12,5,188
7040204015,7.0402E+12,6,922
7040204015,7.0402E+12,7,682
7040204015,7.0402E+12,8,286
7040204015,7.0402E+12,9,930
7040204015,7.0402E+12,10,71
7040204015,7.0402E+12,11,903
7040204015,7.0402E+12,12,71
7040204015,7.0402E+12,13,342
7040204015,7.0402E+12,14,21
7040404029,7.0404E+12,1,714
7040404029,7.0404E+12,2,56
7040404029,7.0404E+12,3,674
7040404029,7.0404E+12,4,49
7040404029,7.0404E+12,5,257
7040404029,7.0404E+12,6,422
7040404029,7.0404E+12,7,283
7040404029,7.0404E+12,8,688
7040404029,7.0404E+12,9,392
7040404029,7.0404E+12,10,217
7040404029,7.0404E+12,11,433
7040404029,7.0404E+12,12,823
7040404029,7.0404E+12,13,297
7040404029,7.0404E+12,14,217
7040404029,7.0404E+12,15,489
7040404029,7.0404E+12,16,580
7040404029,7.0404E+12,17,894
7040404046,7.0404E+12,1,197
7040404046,7.0404E+12,2,534
7040404046,7.0404E+12,3,598
7040404046,7.0404E+12,4,313
7040404046,7.0404E+12,5,524
7040404046,7.0404E+12,6,305
7040404046,7.0404E+12,7,931
7040404046,7.0404E+12,8,528
7040404046,7.0404E+12,9,372
7040404046,7.0404E+12,10,331
7040404046,7.0404E+12,11,82
7040404046,7.0404E+12,12,114
7040404046,7.0404E+12,13,351
7040404046,7.0404E+12,14,159
7040404046,7.0404E+12,15,159
7040404046,7.0404E+12,16,511
7040404046,7.0404E+12,17,880
7040404046,7.0404E+12,18,852
7040404064,7.0404E+12,1,790
7040404064,7.0404E+12,2,330
7040404064,7.0404E+12,3,744
7040404064,7.0404E+12,4,450
7040404068,7.0404E+12,1,529
7040404068,7.0404E+12,2,560
7040404068,7.0404E+12,3,707
7040404068,7.0404E+12,4,291
7040404068,7.0404E+12,5,976
7040404068,7.0404E+12,6,140
7040404068,7.0404E+12,7,216
7040404068,7.0404E+12,8,316
7040404068,7.0404E+12,9,37
7040404068,7.0404E+12,10,703
7040404068,7.0404E+12,11,685
7040404068,7.0404E+12,12,206
7040404068,7.0404E+12,13,920
7040404068,7.0404E+12,14,337
7040404068,7.0404E+12,15,758
7040404068,7.0404E+12,16,906
7050104084,7.0501E+12,1,278
7050104084,7.0501E+12,2,255
7050104084,7.0501E+12,3,156
7050104084,7.0501E+12,4,12
7050104084,7.0501E+12,5,5
7050104084,7.0501E+12,6,737
7050104084,7.0501E+12,7,343
7050104084,7.0501E+12,8,983
7050104092,7.0501E+12,1,669
7050104092,7.0501E+12,2,933
7050104092,7.0501E+12,3,257
7050104092,7.0501E+12,4,609
7050104092,7.0501E+12,5,260
7050104092,7.0501E+12,6,492
7050104092,7.0501E+12,7,194
7050104092,7.0501E+12,8,34
7050104092,7.0501E+12,9,522
7050104092,7.0501E+12,10,697
7050104092,7.0501E+12,11,603
7050104092,7.0501E+12,12,772
